Date,Time,Site,Project,Bottle,pH,Temp,DO,SpCond,Turb,ChlugL,Pheo,Cl,Alk,NH3,NO2,NOx,NO3,Si,SO4,OP,TP,TN,TDN,TN_TP_mass,TN_TP_molar,DIN_TP_mass,DIN_TP_molar,SS,Comment
9/29/2015,9:32,WM,SWMP,1,7.34,21.1,6.30,482.0,8.8,52.96,8.10,42.86,138.5,0.009,1.5,0.032,0.031,5.087,11.3,6.0,63,,,,,-0.187,0.158,,
9/29/2015,9:33,WM,SWMP,2,7.28,21.1,6.30,481.0,7.5,56.28,7.85,43.43,138.5,0.010,1.8,0.025,0.023,5.124,10.7,6.2,64,,,,,-0.262,0.083,,
9/29/2015,10:02,MO,SWMP,1,7.40,21.1,6.46,,7.9,,,43.55,138.1,0.017,1.3,0.029,0.028,5.092,11.2,7.1,60,,,,,-0.115,0.229,,
9/29/2015,4:00,WM,DIEL,1,7.34,20.9,4.75,477.0,7.3,,,41.92,134.3,0.012,1.1,0.024,0.023,4.649,11.6,7.2,45,,,,,-0.097,0.248,,
9/29/2015,8:14,DR,SWMP,1,7.57,20.2,7.51,,2.4,25.37,4.07,49.64,147.5,0.0170,2.5,0.042,0.040,6.905,13.9,7.8,45,,,,,0.118,0.462,,
9/29/2015,8:14,DR,SWMP,1b,,,,,2.5,,,50.89,146.7,0.0180,2.6,0.042,0.039,6.940,13.8,8.0,45,,,,,0.125,0.470,,
9/29/2015,8:15,DR,SWMP,2,7.53,20.2,7.52,,2.9,25.99,4.41,49.76,146.3,0.0130,2.6,0.047,0.044,6.868,13.6,8.6,44,,,,,0.135,0.479,,
9/29/2015,0:00,WM,DIEL,1,7.17,20.3,1.96,474.0,8.2,,,44.72,136.4,0.018,1.8,0.022,0.020,4.858,11.4,9.1,51,,,,,-0.106,0.239,,
9/29/2015,7:43,BR,SWMP,2,7.43,19.5,6.48,,5.7,0.67,0.27,80.63,182.4,0.028,2.6,0.179,0.176,7.527,21.8,23.1,50,,,,,0.617,0.962,,
9/29/2015,7:42,BR,SWMP,1,7.46,19.1,6.58,708.0,5.5,0.67,0.27,81.71,182.8,0.035,2.4,0.201,0.199,7.429,22.4,23.7,49,,,,,0.683,1.027,,
9/29/2015,12:00,WM,RL,1,,,,,,,,41.30,,,,0.010,,,26.7,11.0,65,,,,,-0.813,-0.468,8.49,
9/29/2015,12:00,BR,RL,1,,,,,,,,76.70,,,,0.090,,6.260,46.0,28.0,50,,,,,0.255,0.600,7.56,
9/30/2015,12:00,WM,RL,1,,,,,,,,38.60,,,,0.010,,,25.5,12.0,79,,,,,-0.898,-0.553,21.01,
9/30/2015,12:00,BR,RL,1,,,,,,,,81.90,,,,0.080,,6.930,46.5,35.0,60,,,,,0.125,0.470,5.40,
10/1/2015,12:00,WM,RL,1,,,,,,,,38.00,,,,0.020,,,25.9,10.0,73,,,,,-0.562,-0.218,15.53,
10/1/2015,12:00,BR,RL,1,,,,,,,,85.80,,,,0.080,,7.280,47.9,31.0,50,,,,,0.204,0.549,6.86,
10/2/2015,12:00,WM,RL,1,,,,,,,,37.60,,,,0.010,,,25.2,8.0,76,,,,,-0.881,-0.536,16.40,
10/2/2015,12:00,BR,RL,1,,,,,,,,92.50,,,,0.060,,7.050,47.9,30.0,45,,,,,0.125,0.470,2.86,
10/3/2015,12:00,WM,RL,1,,,,,,,,27.20,,,,0.040,,,23.3,8.0,89,,,,,-0.347,-0.003,62.84,
10/3/2015,12:00,BR,RL,1,,,,,,,,90.80,,,,0.040,,6.800,47.9,30.0,49,,,,,-0.088,0.257,3.03,
10/4/2015,12:00,WM,RL,1,,,,,,,,32.20,,,,0.020,,,23.9,10.0,75,,,,,-0.574,-0.229,23.89,
10/4/2015,12:00,BR,RL,1,,,,,,,,90.90,,,,0.010,,6.590,47.3,33.0,53,,,,,-0.724,-0.380,-3.76,
10/5/2015,4:00,WM,RL,1,,,,,,,,32.80,,,,0.020,,,23.3,11.0,54,,,,,-0.431,-0.087,15.00,
10/5/2015,4:00,BR,RL,1,,,,,,,,95.90,,,,0.020,,6.860,46.7,33.0,51,,,,,-0.407,-0.062,3.18,
10/5/2015,8:45,BR,RL,1,,,,,,,,98.20,,,,0.040,,7.050,46.6,33.0,49,,,,,-0.088,0.257,3.32,
10/5/2015,9:00,WM,RL,1,,,,,,,,34.20,,,,0.003,,,23.9,7.0,53,,,,,-1.326,-0.982,12.92,NOx below MDL and reported as half MDL 
10/6/2015,12:00,WM,RL,1,,,,,,,,36.40,,,,0.003,,,24.4,10.0,89,,,,,-1.549,-1.204,,NOx below MDL and reported as half MDL 
10/6/2015,12:00,BR,RL,1,,,,,,,,97.30,,,,0.060,,7.170,49.6,19.0,49,,,,,0.090,0.434,-9.00,
10/13/2015,12:20,BR,RL,1,,,,,,,,99.80,,,,0.010,,7.560,48.6,25.0,59,,,,,-0.770,-0.425,-9.00,
10/13/2015,12:35,WM,RL,1,,,,,,,,39.50,,,,0.003,,,22.8,8.0,61,,,,,-1.390,-1.045,,NOx below MDL and reported as half MDL 
10/14/2015,10:19,MO,SWMP,1,7.63,15.4,6.19,,11.5,,,40.12,142.4,0.017,0.8,0.029,0.028,3.702,9.0,8.9,77,,,,,-0.224,0.121,,
10/14/2015,9:49,OL,SWMP,1,7.66,15.4,6.83,465,18.9,61.41,10.55,40.86,142.8,0.0180,0.9,0.032,0.031,3.765,9.4,9.5,88,,,,,-0.246,0.099,,
10/14/2015,9:50,OL,SWMP,2,7.73,15.4,6.82,461,17.8,65.50,11.75,40.78,142.4,0.0120,0.8,0.032,0.031,3.710,9.5,9.6,93,,,,,-0.325,0.020,,
10/14/2015,10:06,WM,SWMP,1,7.65,15.5,6.30,464.0,13.0,53.99,10.80,40.58,143.2,0.008,0.9,0.030,0.029,3.704,9.8,9.7,77,,,,,-0.307,0.038,,
10/14/2015,10:06,WM,SWMP,1b,,,,463.0,12.9,,,40.30,142.8,0.010,0.9,0.026,0.025,3.706,9.8,10.0,77,,,,,-0.330,0.014,,
10/14/2015,10:07,WM,SWMP,2,7.61,15.6,6.15,466.0,13.7,46.28,9.79,43.51,142.4,0.017,1.1,0.027,0.026,3.696,9.5,10.4,96,,,,,-0.339,0.006,,
10/14/2015,10:38,LS,SWMP,1,7.89,15.9,8.39,276,24.6,,,16.63,142.4,0.0120,13.0,0.199,0.186,1.692,8.6,18.4,62,,,,,0.532,0.877,,
10/14/2015,8:34,BR,SWMP,2,7.42,14.1,4.56,,3.7,0.67,-0.20,99.04,200.1,0.011,1.4,0.034,0.033,8.715,22.4,24.9,51,,,,,-0.054,0.290,,
10/14/2015,8:33,BR,SWMP,1,7.45,13.5,4.49,799.0,3.5,0.67,-0.20,99.10,199.2,0.020,1.2,0.039,0.038,8.672,23.2,27.4,55,,,,,0.030,0.375,,
10/14/2015,8:57,DR,SWMP,2,7.41,14.8,3.35,,7.3,18.90,3.25,68.01,185.3,0.0090,0.7,0.033,0.032,8.170,15.5,35.2,95,,,,,-0.354,-0.010,,
10/14/2015,8:55,DR,SWMP,1b,,,,,7.3,,,67.99,184.9,0.0190,1.5,0.030,0.029,8.326,15.9,36.3,95,,,,,-0.288,0.057,,
10/14/2015,8:55,DR,SWMP,1,7.46,14.8,3.5,,7.1,18.07,2.05,67.91,185.3,0.0160,1.7,0.030,0.028,8.197,16.1,37.5,95,,,,,-0.315,0.030,,
10/20/2015,12:05,BR,RL,1,,,,,,,,110.30,,,,0.003,,7.350,49.4,22.0,47,,,,,-1.277,-0.932,-9.00,NOx below MDL and reported as half MDL 
10/20/2015,12:30,WM,RL,1,,,,,,,,40.40,,,,0.003,,,22.4,4.0,53,,,,,-1.325,-0.980,,NOx below MDL and reported as half MDL 
10/26/2015,16:00,WM,DIEL,1,7.48,14.0,7.78,481.0,11.5,,,38.44,152.9,0.024,2.1,0.038,0.036,3.714,10.3,2.1,65,,,,,-0.021,0.324,,
10/26/2015,22:00,WM,DIEL,1,7.27,13.7,5.62,481.0,9.7,,,38.82,152.5,0.020,1.9,0.031,0.029,3.735,10.2,2.2,59,,,,,-0.063,0.281,,
10/26/2015,14:00,WM,DIEL,1,7.53,14.2,8.11,479.0,14.0,,,37.97,152.1,0.017,2.4,0.042,0.040,3.633,10.1,2.8,84,,,,,-0.153,0.191,,
10/26/2015,4:00,WM,DIEL,1,7.35,13.8,6.34,482.0,10.2,,,39.22,151.3,0.059,2.9,0.043,0.040,3.584,10.2,2.9,77,,,,,0.122,0.467,,
10/26/2015,12:00,WM,DIEL,1,7.33,13.3,4.92,480.0,14.1,,,38.61,151.3,0.040,2.5,0.044,0.042,3.707,10.2,3.0,72,,,,,0.067,0.412,,
10/26/2015,20:00,WM,DIEL,1,7.29,13.8,6.29,480.0,11.3,,,38.54,152.5,0.046,2.1,0.041,0.039,3.803,10.2,3.3,65,,,,,0.127,0.471,,
10/26/2015,6:00,WM,DIEL,1,7.33,13.7,5.48,482.0,12.0,,,41.23,150.9,0.047,2.7,0.038,0.035,3.785,10.2,3.4,75,,,,,0.054,0.399,,
10/26/2015,8:00,WM,DIEL,1,7.30,13.5,5.68,474.0,12.8,,,51.90,152.5,0.069,2.5,0.038,0.036,3.611,10.2,3.7,80,,,,,0.126,0.471,,
10/26/2015,18:00,WM,DIEL,1,7.42,13.9,6.87,477.0,13.2,,,38.28,152.9,0.044,2.1,0.035,0.033,3.732,10.0,4.7,70,,,,,0.053,0.397,,
10/26/2015,10:00,WM,DIEL,1,7.28,13.5,4.85,480.0,15.0,,,37.72,152.1,0.060,2.5,0.040,0.038,3.736,10.1,5.0,81,,,,,0.092,0.436,,
10/27/2015,0:00,WM,DIEL,1,7.39,13.6,6.40,482.0,11.1,,,38.05,152.5,0.026,1.8,0.031,0.029,3.723,10.0,2.4,57,,,,,0.000,0.345,,
10/27/2015,2:00,WM,DIEL,1,7.36,13.5,6.68,483.0,10.0,,,38.55,152.5,0.019,1.9,0.033,0.031,3.707,10.0,2.8,64,,,,,-0.090,0.254,,
10/27/2015,6:00,WM,DIEL,1,7.26,13.2,4.70,484.0,13.1,,,38.19,152.9,0.030,1.8,0.039,0.037,3.753,10.0,3.6,78,,,,,-0.053,0.291,,
10/27/2015,4:00,WM,DIEL,1,7.31,13.3,6.07,479.0,10.5,,,38.19,152.5,0.029,1.8,0.044,0.042,3.713,9.9,3.7,73,,,,,0.000,0.345,,
10/27/2015,12:02,BR,RL,1,,,,,,,,109.00,,,,0.010,,8.500,49.8,35.0,78,,,,,-0.892,-0.547,-9.00,
10/27/2015,12:20,WM,RL,1,,,,,,,,41.80,,,,0.003,,,22.3,1.0,55,,,,,-1.341,-0.996,,NOx below MDL and reported as half MDL 
10/28/2015,12:12,BR,RL,1,,,,,,,,66.70,,,,,,5.350,39.0,109.0,284,,,,,,,-9.00,
10/28/2015,12:32,WM,RL,1,,,,,,,,40.30,,,,0.003,,,21.4,2.0,52,,,,,-1.315,-0.970,,NOx below MDL and reported as half MDL 
10/29/2015,11:57,BR,RL,1,,,,,,,,37.70,,,,,,8.330,36.1,149.0,248,,,,,,,-9.00,
10/29/2015,12:13,WM,RL,1,,,,,,,,43.40,,,,0.003,,,21.5,4.0,53,,,,,-1.322,-0.978,,NOx below MDL and reported as half MDL 
10/30/2015,15:10,BR,RL,1,,,,,,,,47.80,,,,5.250,,9.060,45.1,61.0,119,,,,,1.645,1.990,-9.00,
10/30/2015,15:30,WM,RL,1,,,,,,,,45.80,,,,0.020,,,22.9,2.0,59,,,,,-0.466,-0.121,,
11/3/2015,11:27,MO,SWMP,1,7.74,14.0,7.15,,7.0,,,48.20,140.0,0.009,21.6,0.765,0.743,4.953,11.9,13.8,81,,,,,0.980,1.325,,
11/3/2015,11:22,WM,SWMP,1,7.65,14.2,7.05,512.0,6.8,10.01,1.20,49.39,140.0,0.015,20.9,0.877,0.856,4.784,11.8,13.9,69,,,,,1.112,1.456,,
11/3/2015,11:22,WM,SWMP,1b,,,,518.0,6.8,,,52.46,140.0,0.015,21.0,0.706,0.685,4.924,11.8,14.0,70,,,,,1.013,1.357,,
11/3/2015,11:25,WM,SWMP,2,7.71,14.0,7.89,514.0,7.2,12.35,1.44,48.42,140.0,0.015,20.5,0.681,0.661,4.883,11.8,14.2,73,,,,,0.979,1.324,,
11/3/2015,11:08,OL,SWMP,2,7.65,12.5,7.30,512,8.5,14.02,3.27,47.39,139.2,0.0230,22.4,0.195,0.173,5.076,12.2,17.2,81,,,,,0.430,0.775,,
11/3/2015,11:07,OL,SWMP,1,7.68,12.3,7.00,513,9.1,13.02,2.64,48.38,138.8,0.0300,25.4,0.922,0.897,9.930,12.0,17.9,83,,,,,1.060,1.404,,
11/3/2015,11:38,LS,SWMP,1,8.08,13.9,9.69,265,5.0,,,15.84,85.9,0.0170,2.0,0.189,0.187,1.689,7.7,19.8,42,,,,,0.691,1.035,,
11/3/2015,9:45,BR,SWMP,2,7.64,10.1,9.00,,4.7,0.40,-0.31,61.98,161.4,0.016,23.8,2.286,2.262,9.210,25.6,35.7,67,,,,,1.536,1.881,,
11/3/2015,9:44,BR,SWMP,1,7.71,10.5,9.18,655.0,4.1,0.40,-0.21,62.51,161.8,0.022,23.8,2.708,2.684,9.098,26.4,39.1,70,,,,,1.591,1.936,,
11/3/2015,10:07,DR,SWMP,1,7.71,11.1,6.37,,12.3,0.87,-0.35,51.62,133.6,0.0460,101.3,4.102,4.001,9.965,23.9,62.7,125,,,,,1.521,1.866,,
11/3/2015,10:07,DR,SWMP,1b,,,,,12.0,,,50.87,133.6,0.0460,102.0,4.177,4.075,10.093,23.6,63.2,125,,,,,1.529,1.873,,
11/3/2015,10:09,DR,SWMP,2,7.57,10.7,6.28,,12.5,0.80,-0.38,51.52,133.6,0.0430,102.7,5.081,4.978,10.112,22.8,63.4,128,,,,,1.602,1.947,,
11/3/2015,9:45,BR,RL,1,,,,,,,,61.70,,,,2.190,,8.580,52.9,19.0,46,,,,,1.681,2.026,-9.00,
11/3/2015,11:25,WM,RL,1,,,,,,,,47.20,,,,0.610,,,27.2,4.0,44,,,,,1.143,1.488,,
11/5/2015,12:00,WM,RL,1,,,,,,,,46.50,,,,0.540,,,27.2,8.0,83,,,,,0.812,1.157,12.81,
11/5/2015,20:00,BR,RL,1,,,,,,,,65.30,,,,1.030,,7.900,53.7,29.0,53,,,,,1.293,1.637,6.83,
11/6/2015,12:00,WM,RL,1,,,,,,,,46.70,,,,0.600,,,28.4,7.0,66,,,,,0.959,1.304,9.63,
11/6/2015,20:00,BR,RL,1,,,,,,,,69.20,,,,0.492,,7.760,50.3,26.0,63,,,,,0.890,1.235,4.46,
11/7/2015,12:00,WM,RL,1,,,,,,,,47.10,,,,0.570,,,28.9,5.0,64,,,,,0.951,1.296,14.23,
11/7/2015,20:00,BR,RL,1,,,,,,,,81.40,,,,0.360,,7.570,53.1,25.0,50,,,,,0.858,1.203,4.70,
11/8/2015,12:00,WM,RL,1,,,,,,,,46.50,,,,0.570,,,28.5,4.0,64,,,,,0.951,1.296,14.19,
11/8/2015,20:00,BR,RL,1,,,,,,,,67.40,,,,0.370,,7.370,55.5,21.0,41,,,,,0.954,1.299,3.43,
11/9/2015,4:00,WM,RL,1,,,,,,,,47.50,,,,0.700,,,29.8,5.0,62,,,,,1.056,1.400,14.35,
11/9/2015,4:00,BR,RL,1,,,,,,,,67.10,,,,0.370,,7.300,56.4,21.0,40,,,,,0.968,1.313,1.11,
11/9/2015,9:03,BR,RL,1,,,,,,,,67.00,,,,0.370,,7.250,56.6,14.0,38,,,,,0.991,1.335,0.00,
11/9/2015,9:15,WM,RL,1,,,,,,,,47.50,,,,0.700,,,29.6,7.0,61,,,,,1.057,1.402,18.32,
11/9/2015,12:00,WM,RL,1,,,,,,,,47.10,,,,0.680,,,29.7,7.0,61,,,,,1.046,1.391,15.14,
11/9/2015,12:00,BR,RL,1,,,,,,,,67.30,,,,0.390,,6.970,57.0,19.0,39,,,,,1.004,1.349,4.57,
11/10/2015,12:00,WM,RL,1,,,,,,,,47.00,,,,0.840,,,31.5,8.0,53,,,,,1.201,1.545,11.67,
11/10/2015,12:00,BR,RL,1,,,,,,,,67.90,,,,0.480,,6.120,51.5,26.0,60,,,,,0.902,1.247,12.92,
11/10/2015,20:00,BR,RL,1,,,,,,,,39.50,,,,2.120,,7.550,58.7,53.0,143,,,,,1.171,1.515,36.50,
11/11/2015,4:00,BR,RL,1,,,,,,,,36.20,,,,3.640,,8.130,45.1,86.0,182,,,,,1.302,1.646,22.47,
11/11/2015,12:00,WM,RL,1,,,,,,,,47.00,,,,0.570,,,30.0,6.0,60,,,,,0.979,1.324,12.33,
11/11/2015,12:00,BR,RL,1,,,,,,,,38.90,,,,4.360,,8.780,40.5,83.0,163,,,,,1.428,1.772,15.53,
11/11/2015,20:00,BR,RL,1,,,,,,,,40.40,,,,4.420,,9.000,41.3,65.0,130,,,,,1.531,1.876,10.94,
11/12/2015,4:00,BR,RL,1,,,,,,,,43.00,,,,4.440,,9.100,43.5,52.0,101,,,,,1.642,1.986,8.11,
11/12/2015,12:00,WM,RL,1,,,,,,,,49.40,,,,0.810,,,33.5,8.0,70,,,,,1.065,1.409,15.52,
11/12/2015,12:00,BR,RL,1,,,,,,,,45.80,,,,4.380,,9.070,45.7,45.0,82,,,,,1.727,2.071,5.54,
11/12/2015,20:00,WM,RL,1,,,,,,,,48.10,,,,0.660,,,31.8,8.0,72,,,,,0.963,1.307,0.00,
11/13/2015,4:00,WM,RL,1,,,,,,,,48.00,,,,0.550,,,31.1,10.0,69,,,,,0.900,1.244,1.44,
11/13/2015,12:00,WM,RL,1,,,,,,,,47.90,,,,0.500,,,30.5,10.0,69,,,,,0.862,1.207,10.52,
11/13/2015,12:00,BR,RL,1,,,,,,,,48.60,,,,4.050,,9.420,51.0,34.0,52,,,,,1.890,2.234,3.41,
11/14/2015,12:00,WM,RL,1,,,,,,,,47.60,,,,0.440,,,29.8,8.0,63,,,,,0.844,1.189,11.56,
11/14/2015,12:00,BR,RL,1,,,,,,,,51.00,,,,3.640,,9.040,56.3,19.0,40,,,,,1.955,2.299,1.08,
11/15/2015,12:00,WM,RL,1,,,,,,,,48.10,,,,0.430,,,30.7,7.0,58,,,,,0.869,1.213,12.20,
11/15/2015,12:00,BR,RL,1,,,,,,,,54.80,,,,3.190,,8.420,59.5,19.0,32,,,,,2.001,2.346,2.20,
11/16/2015,4:00,WM,RL,1,,,,,,,,48.40,,,,0.410,,,30.6,3.0,54,,,,,0.877,1.222,8.50,
11/16/2015,4:00,BR,RL,1,,,,,,,,56.40,,,,0.243,0.458,7.740,60.1,17.0,30,,,,,0.903,1.247,4.72,
11/16/2015,9:10,BR,RL,1,,,,,,,,57.60,,,,2.770,,7.720,60.7,19.0,32,,,,,1.939,2.283,5.19,
11/16/2015,9:40,WM,RL,1,,,,,,,,49.30,,,,0.440,,,31.5,5.0,70,,,,,0.799,1.144,19.98,
11/16/2015,12:00,WM,RL,1,,,,,,,,48.00,,,,0.390,,,30.4,5.0,62,,,,,0.801,1.146,8.11,
11/16/2015,12:00,BR,RL,1,,,,,,,,57.20,,,,2.650,,7.640,60.2,15.0,30,,,,,1.953,2.298,2.01,
11/17/2015,12:00,WM,RL,1,,,,,,,,48.50,,,,0.500,,,32.7,6.0,46,,,,,1.034,1.379,7.23,
11/17/2015,12:00,BR,RL,1,,,,,,,,62.70,,,,1.800,,6.900,60.9,9.0,27,,,,,1.830,2.175,1.04,
11/18/2015,12:00,WM,RL,1,,,,,,,,49.20,,,,0.670,,,35.1,6.0,69,,,,,0.985,1.329,15.51,
11/18/2015,12:00,BR,RL,1,,,,,,,,60.00,,,,2.190,,6.120,60.5,9.0,27,,,,,1.909,2.254,-0.96,
11/19/2015,12:00,WM,RL,1,,,,,,,,49.20,,,,0.580,,,34.6,6.0,60,,,,,0.982,1.327,15.58,
11/19/2015,12:00,BR,RL,1,,,,,,,,65.20,,,,1.360,,5.500,60.5,9.0,28,,,,,1.680,2.025,2.33,
11/20/2015,12:00,WM,RL,1,,,,,,,,48.50,,,,0.500,,,34.0,6.0,64,,,,,0.891,1.235,18.85,
11/20/2015,12:00,BR,RL,1,,,,,,,,67.70,,,,0.930,,5.140,61.9,9.0,26,,,,,1.557,1.902,0.00,
11/21/2015,12:00,WM,RL,1,,,,,,,,48.90,,,,0.490,,,35.2,4.0,62,,,,,0.895,1.240,11.96,
11/21/2015,12:00,BR,RL,1,,,,,,,,69.30,,,,0.830,,4.990,65.4,9.0,23,,,,,1.563,1.908,0.00,
11/22/2015,12:00,WM,DIEL,1,7.38,7.2,9.12,522.0,8.5,,,50.30,145.6,0.026,38.2,0.561,0.523,6.170,15.6,3.4,72,,,,,0.911,1.256,,
11/22/2015,16:00,WM,DIEL,1,7.34,7.2,9.28,522.0,7.6,,,50.30,146.0,0.015,36.2,0.670,0.634,6.191,15.6,3.6,69,,,,,0.997,1.341,,
11/22/2015,14:00,WM,DIEL,1,7.37,7.2,8.87,525.0,7.6,,,51.11,146.0,0.029,35.4,0.690,0.655,6.215,15.6,3.7,66,,,,,1.037,1.382,,
11/22/2015,10:00,WM,DIEL,1,7.37,7.2,8.19,526.0,8.1,,,50.58,145.2,0.034,37.3,0.509,0.472,6.188,16.1,3.7,70,,,,,0.890,1.234,,
11/22/2015,8:00,WM,DIEL,1,7.37,7.3,9.32,526.0,7.9,,,50.30,146.0,0.037,37.4,0.516,0.479,6.096,15.8,3.8,75,,,,,0.868,1.212,,
11/22/2015,6:00,WM,DIEL,1,7.29,7.6,8.29,519.0,9.9,,,49.40,145.2,0.031,38.3,0.694,0.656,6.052,16.2,3.8,76,,,,,0.980,1.324,,
11/22/2015,4:00,WM,DIEL,1,7.26,7.7,8.03,523.0,9.4,,,49.60,145.6,0.038,40.0,0.636,0.596,6.069,16.4,3.8,75,,,,,0.954,1.298,,
11/22/2015,22:00,WM,DIEL,1,7.32,6.7,10.24,521.0,7.6,,,52.44,146.0,0.007,35.0,0.678,0.643,6.101,15.8,3.9,74,,,,,0.966,1.311,,
11/22/2015,18:00,WM,DIEL,1,7.31,7.3,9.00,524.0,8.2,,,49.42,146.0,0.023,35.7,0.664,0.628,6.165,15.7,4.0,73,,,,,0.974,1.318,,
11/22/2015,20:00,WM,DIEL,1,7.30,7.1,9.63,517.0,10.2,,,50.83,145.6,0.007,35.2,0.613,0.578,6.068,15.8,4.4,78,,,,,0.900,1.245,,
11/22/2015,12:00,WM,RL,1,,,,,,,,48.80,,,,0.450,,,34.4,4.0,53,,,,,0.931,1.275,8.59,
11/22/2015,12:00,BR,RL,1,,,,,,,,68.20,,,,0.870,,4.780,60.2,11.0,21,,,,,1.626,1.970,-1.12,
11/22/2015,20:00,BR,RL,1,,,,,,,,68.60,,,,0.810,,4.690,61.1,11.0,18,,,,,1.653,1.998,1.13,
11/23/2015,4:00,WM,DIEL,1,7.34,5.9,10.11,519.0,8.1,,,50.14,146.4,0.011,40.2,0.681,0.641,6.038,15.2,3.6,76,,,,,0.959,1.304,,
11/23/2015,2:00,WM,DIEL,1,7.30,6.3,9.83,523.0,8.4,,,50.60,145.6,0.009,34.0,0.573,0.539,6.078,15.6,3.8,80,,,,,0.862,1.206,,
11/23/2015,6:00,WM,DIEL,1,7.28,5.9,10.11,522.0,7.5,,,49.15,146.8,0.010,37.0,0.655,0.618,6.106,15.6,3.8,74,,,,,0.954,1.298,,
11/23/2015,0:00,WM,DIEL,1,7.34,6.5,10.27,521.0,8.2,,,49.76,146.0,0.006,35.1,0.525,0.490,6.050,15.4,4.0,76,,,,,0.844,1.189,,
11/23/2015,11:53,WM,SWMP,1b,,,,529.0,7.4,,,49.31,146.4,0.010,39.0,0.602,0.563,5.920,16.1,4.4,72,,,,,0.929,1.274,,
11/23/2015,11:35,OL,SWMP,2,7.88,5.3,10.97,514,6.6,50.29,9.21,50.71,146.0,0.0140,39.5,0.735,0.696,5.683,15.7,4.5,73,,,,,1.011,1.356,,
11/23/2015,11:53,WM,SWMP,1,7.97,5.1,10.89,531.0,7.3,48.51,8.19,49.60,146.4,0.012,38.9,0.738,0.699,5.849,16.0,4.6,70,,,,,1.030,1.375,,
11/23/2015,11:54,WM,SWMP,2,7.99,5.0,11.08,519.0,7.1,49.84,8.41,51.83,146.8,0.011,38.8,0.563,0.524,5.733,15.8,5.1,72,,,,,0.902,1.246,,
11/23/2015,11:55,MO,SWMP,1,7.82,5.5,10.53,,7.3,,,55.46,146.4,0.019,39.0,0.663,0.624,5.849,16.0,5.1,77,,,,,0.947,1.292,,
11/23/2015,11:34,OL,SWMP,1,7.9,5.2,10.96,525,6.9,44.56,16.02,49.42,146.0,0.0220,39.1,0.736,0.697,5.750,15.8,5.6,72,,,,,1.022,1.367,,
11/23/2015,10:16,BR,SWMP,1,7.96,2.3,13.36,704.0,4.8,1.13,0.27,74.21,178.4,0.014,4.4,1.112,1.108,5.543,29.9,11.2,36,,,,,1.495,1.840,,
11/23/2015,10:17,BR,SWMP,2,8.02,2.1,13.06,,4.4,1.40,0.33,73.81,178.4,0.014,4.4,0.946,0.942,5.648,29.8,12.6,36,,,,,1.426,1.771,,
11/23/2015,12:06,LS,SWMP,1,8.00,7.1,10.44,288,6.8,,,18.10,114.4,0.0230,5.3,0.176,0.171,1.453,8.4,18.0,40,,,,,0.697,1.041,,
11/23/2015,10:34,DR,SWMP,1,7.57,5.9,8.03,,4.6,0.73,-0.03,63.99,183.2,0.0350,16.5,1.556,1.540,7.512,28.8,18.6,52,,,,,1.486,1.830,,
11/23/2015,10:34,DR,SWMP,1b,,,,,4.8,,,65.34,182.8,0.0350,16.4,1.628,1.612,7.496,28.8,18.8,53,,,,,1.497,1.841,,
11/23/2015,10:35,DR,SWMP,2,7.61,5.8,7.96,,4.6,0.67,0.03,64.40,184.0,0.0320,16.2,1.872,1.856,7.461,28.8,19.0,53,,,,,1.555,1.900,,
11/23/2015,4:00,WM,RL,1,,,,,,,,48.70,,,,0.420,,,34.5,4.0,55,,,,,0.883,1.228,7.48,
11/23/2015,9:15,BR,RL,1,,,,,,,,71.10,,,,0.720,,4.880,62.8,9.0,21,,,,,1.529,1.874,5.02,
11/23/2015,9:50,WM,RL,1,,,,,,,,49.60,,,,0.440,,,35.2,4.0,61,,,,,0.857,1.201,12.14,
11/23/2015,12:00,WM,RL,1,,,,,,,,49.40,,,,0.420,,,35.0,5.0,59,,,,,0.854,1.199,13.03,
11/24/2015,12:00,WM,RL,1,,,,,,,,48.90,,,,0.420,,,34.7,5.0,49,,,,,0.933,1.278,10.70,
11/24/2015,12:00,BR,RL,1,,,,,,,,70.60,,,,0.760,,4.760,62.7,9.0,16,,,,,1.674,2.019,-0.94,
11/25/2015,12:00,WM,RL,1,,,,,,,,49.90,,,,0.380,,,36.0,5.0,50,,,,,0.878,1.223,9.07,
11/25/2015,12:00,BR,RL,1,,,,,,,,70.20,,,,0.720,,4.420,63.7,8.0,15,,,,,1.687,2.032,1.56,
11/26/2015,12:00,WM,RL,1,,,,,,,,49.30,,,,0.390,,,35.5,4.0,48,,,,,0.908,1.253,10.18,
11/26/2015,12:00,BR,RL,1,,,,,,,,70.50,,,,0.600,,3.760,63.3,8.0,14,,,,,1.626,1.971,4.83,
11/27/2015,12:00,WM,RL,1,,,,,,,,49.30,,,,0.390,,,35.7,5.0,46,,,,,0.930,1.275,8.63,
11/27/2015,12:00,BR,RL,1,,,,,,,,71.80,,,,0.460,,3.030,64.6,8.0,17,,,,,1.422,1.767,2.81,
11/28/2015,12:00,WM,RL,1,,,,,,,,49.80,,,,0.720,,,38.8,5.0,46,,,,,1.197,1.542,8.97,
11/28/2015,12:00,BR,RL,1,,,,,,,,82.80,,,,0.440,,4.160,59.7,15.0,30,,,,,1.171,1.515,3.73,
